head	relation	tail	time	confidence								
91	11	2131	8736	0.35								
91	11	2371	8736	0.35								
91	15	204	8736	0.35								
91	15	207	8736	0.35								
91	15	225	8736	0.35								
91	15	2902	8736	0.35								
91	16	46	8736	0.35								
91	16	2458	8736	0.35								
91	17	0	8736	0.35								
91	17	49	8736	0.35								
91	17	119	8736	0.35								
91	17	225	8736	0.35								
91	17	262	8736	0.35								
91	17	305	8736	0.35								
91	17	748	8736	0.35								
91	17	882	8736	0.35								
91	17	1334	8736	0.35								
91	17	4981	8736	0.35								
91	18	627	8736	0.35								
91	19	49	8736	0.35								
91	19	538	8736	0.35								
91	24	18	8736	0.35								
91	24	82	8736	0.35								
91	24	122	8736	0.35								
91	24	6512	8736	0.35								
91	47	81	8736	0.35								
91	48	46	8736	0.35								
91	48	95	8736	0.35								
91	48	261	8736	0.35								
91	96	30	8736	0.35								
91	134	143	8736	0.35								
92	24	49	8736	1								
92	11	2074	8736	0.8								
92	18	26	8736	0.8								
92	18	75	8736	0.77								
92	24	75	8736	0.77								
92	11	75	8736	0.73								
92	17	75	8736	0.73								
92	89	151	8736	0.73								
92	11	224	8736	0.66								
92	12	95	8736	0.66								
92	16	75	8736	0.66								
92	25	49	8736	0.66								
92	52	95	8736	0.66								
92	11	94	8736	0.35								
92	11	95	8736	0.35								
92	11	1550	8736	0.35								
92	11	2009	8736	0.35								
92	17	49	8736	0.35								
92	18	0	8736	0.35								
92	18	953	8736	0.35								
92	48	5737	8736	0.35								
92	89	2375	8736	0.35								
92	105	95	8736	0.35								
92	187	2375	8736	0.35								
92	209	95	8736	0.35								
93	18	1321	8736	0.95								
93	18	190	8736	0.8								
93	44	777	8736	0.8								
93	9	1107	8736	0.73								
93	11	185	8736	0.73								
93	11	398	8736	0.73								
93	15	673	8736	0.73								
93	17	355	8736	0.73								
93	18	538	8736	0.73								
93	23	593	8736	0.73								
93	4	185	8736	0.66								
93	9	46	8736	0.66								
93	11	777	8736	0.66								
93	14	1107	8736	0.66								
93	17	4783	8736	0.66								
93	18	46	8736	0.66								
93	18	59	8736	0.66								
93	18	234	8736	0.66								
93	18	777	8736	0.66								
93	18	1381	8736	0.66								
93	18	2624	8736	0.66								
93	24	1876	8736	0.66								
93	41	46	8736	0.66								
93	90	595	8736	0.66								
93	2	46	8736	0.35								
93	4	154	8736	0.35								
93	4	472	8736	0.35								
93	7	46	8736	0.35								
93	7	190	8736	0.35								
93	9	18	8736	0.35								
93	9	673	8736	0.35								
93	9	1022	8736	0.35								
93	9	1543	8736	0.35								
93	11	36	8736	0.35								
93	11	46	8736	0.35								
93	11	59	8736	0.35								
93	11	154	8736	0.35								
93	11	354	8736	0.35								
93	11	355	8736	0.35								
93	11	592	8736	0.35								
93	11	757	8736	0.35								
93	11	1094	8736	0.35								
93	11	1381	8736	0.35								
93	11	1440	8736	0.35								
93	11	1876	8736	0.35								
93	11	2665	8736	0.35								
93	11	2961	8736	0.35								
93	11	3295	8736	0.35								
93	11	5979	8736	0.35								
93	14	46	8736	0.35								
93	15	49	8736	0.35								
93	15	154	8736	0.35								
93	15	185	8736	0.35								
93	15	1197	8736	0.35								
93	15	1728	8736	0.35								
93	15	1876	8736	0.35								
93	15	2665	8736	0.35								
93	18	26	8736	0.35								
93	18	50	8736	0.35								
93	18	55	8736	0.35								
93	18	154	8736	0.35								
93	18	384	8736	0.35								
93	18	529	8736	0.35								
93	18	577	8736	0.35								
93	18	863	8736	0.35								
93	18	995	8736	0.35								
93	18	1137	8736	0.35								
93	18	1543	8736	0.35								
93	18	2594	8736	0.35								
93	24	18	8736	0.35								
93	24	85	8736	0.35								
93	24	592	8736	0.35								
93	25	185	8736	0.35								
93	28	302	8736	0.35								
93	36	185	8736	0.35								
93	41	26	8736	0.35								
93	41	49	8736	0.35								
93	41	2624	8736	0.35								
93	41	2641	8736	0.35								
93	63	36	8736	0.35								
93	107	15	8736	0.35								
93	128	354	8736	0.35								
93	172	777	8736	0.35								
94	24	6473	8736	0.73								
94	33	734	8736	0.73								
94	87	1430	8736	0.73								
94	4	92	8736	0.66								
94	9	95	8736	0.66								
94	10	3689	8736	0.66								
94	11	95	8736	0.66								
94	16	953	8736	0.66								
94	24	622	8736	0.66								
94	24	5737	8736	0.66								
94	30	95	8736	0.66								
94	41	953	8736	0.66								
94	43	95	8736	0.66								
94	7	49	8736	0.35								
94	7	75	8736	0.35								
94	7	953	8736	0.35								
94	7	3655	8736	0.35								
94	10	46	8736	0.35								
94	10	5737	8736	0.35								
94	11	75	8736	0.35								
94	11	5737	8736	0.35								
94	15	95	8736	0.35								
94	16	95	8736	0.35								
94	18	95	8736	0.35								
94	18	224	8736	0.35								
94	18	953	8736	0.35								
94	18	4841	8736	0.35								
94	22	5737	8736	0.35								
94	22	6473	8736	0.35								
94	24	75	8736	0.35								
94	24	92	8736	0.35								
94	24	953	8736	0.35								
94	24	1430	8736	0.35								
94	24	1984	8736	0.35								
94	25	95	8736	0.35								
94	34	95	8736	0.35								
94	39	1430	8736	0.35								
94	41	49	8736	0.35								
94	67	95	8736	0.35								
94	100	3547	8736	0.35								
94	135	95	8736	0.35								
95	15	2009	8736	1								
95	16	2375	8736	1								
95	18	5737	8736	1								
95	7	752	8736	1								
95	7	5804	8736	1								
95	11	700	8736	1								
95	41	26	8736	0.95								
95	18	384	8736	0.87								
95	91	46	8736	0.8								
95	7	1262	8736	0.77								
95	7	3141	8736	0.77								
95	7	6049	8736	0.77								
95	10	314	8736	0.77								
95	11	92	8736	0.77								
95	36	1221	8736	0.77								
95	7	0	8736	0.73								
95	7	5737	8736	0.73								
95	11	218	8736	0.73								
95	11	224	8736	0.73								
95	11	776	8736	0.73								
95	13	1221	8736	0.73								
95	15	1197	8736	0.73								
95	17	3582	8736	0.73								
95	24	76	8736	0.73								
95	24	1550	8736	0.73								
95	41	5390	8736	0.73								
95	108	125	8736	0.73								
95	7	29	8736	0.66								
95	7	75	8736	0.66								
95	7	267	8736	0.66								
95	7	543	8736	0.66								
95	7	721	8736	0.66								
95	7	1313	8736	0.66								
95	7	1366	8736	0.66								
95	7	1920	8736	0.66								
95	7	2367	8736	0.66								
95	7	2411	8736	0.66								
95	7	2734	8736	0.66								
95	7	3943	8736	0.66								
95	7	5057	8736	0.66								
95	7	5172	8736	0.66								
95	7	6473	8736	0.66								
95	7	6715	8736	0.66								
95	9	399	8736	0.66								
95	10	85	8736	0.66								
95	10	2076	8736	0.66								
95	11	122	8736	0.66								
95	11	2836	8736	0.66								
95	13	92	8736	0.66								
95	13	1798	8736	0.66								
95	14	2738	8736	0.66								
95	15	3872	8736	0.66								
95	17	151	8736	0.66								
95	18	49	8736	0.66								
95	18	362	8736	0.66								
95	18	1567	8736	0.66								
95	18	1659	8736	0.66								
95	21	96	8736	0.66								
95	22	756	8736	0.66								
95	24	49	8736	0.66								
95	24	92	8736	0.66								
95	24	5714	8736	0.66								
95	24	5737	8736	0.66								
95	39	29	8736	0.66								
95	41	52	8736	0.66								
95	41	321	8736	0.66								
95	41	1221	8736	0.66								
95	41	1659	8736	0.66								
95	41	5737	8736	0.66								
95	43	46	8736	0.66								
95	43	94	8736	0.66								
95	51	4478	8736	0.66								
95	70	92	8736	0.66								
95	70	4841	8736	0.66								
95	77	26	8736	0.66								
95	77	759	8736	0.66								
95	82	5737	8736	0.66								
95	83	76	8736	0.66								
95	88	94	8736	0.66								
95	99	6677	8736	0.66								
95	103	49	8736	0.66								
95	0	46	8736	0.35								
95	0	49	8736	0.35								
95	0	94	8736	0.35								
95	0	756	8736	0.35								
95	0	2240	8736	0.35								
95	0	5908	8736	0.35								
95	4	46	8736	0.35								
95	4	2768	8736	0.35								
95	4	3813	8736	0.35								
95	7	18	8736	0.35								
95	7	22	8736	0.35								
95	7	26	8736	0.35								
95	7	46	8736	0.35								
95	7	49	8736	0.35								
95	7	52	8736	0.35								
95	7	55	8736	0.35								
95	7	57	8736	0.35								
95	7	62	8736	0.35								
95	7	81	8736	0.35								
95	7	86	8736	0.35								
95	7	96	8736	0.35								
95	7	122	8736	0.35								
95	7	183	8736	0.35								
95	7	218	8736	0.35								
95	7	290	8736	0.35								
95	7	323	8736	0.35								
95	7	362	8736	0.35								
95	7	373	8736	0.35								
95	7	384	8736	0.35								
95	7	467	8736	0.35								
95	7	495	8736	0.35								
95	7	622	8736	0.35								
95	7	872	8736	0.35								
95	7	922	8736	0.35								
95	7	953	8736	0.35								
95	7	1161	8736	0.35								
95	7	1334	8736	0.35								
95	7	1635	8736	0.35								
95	7	2180	8736	0.35								
95	7	2753	8736	0.35								
95	7	2849	8736	0.35								
95	7	2870	8736	0.35								
95	7	3370	8736	0.35								
95	7	3724	8736	0.35								
95	7	3949	8736	0.35								
95	7	4478	8736	0.35								
95	7	4725	8736	0.35								
95	7	5002	8736	0.35								
95	7	5033	8736	0.35								
95	7	5676	8736	0.35								
95	7	5809	8736	0.35								
95	7	6032	8736	0.35								
95	7	6106	8736	0.35								
95	7	6541	8736	0.35								
95	7	7070	8736	0.35								
95	9	29	8736	0.35								
95	9	46	8736	0.35								
95	9	75	8736	0.35								
95	9	94	8736	0.35								
95	9	5737	8736	0.35								
95	10	5	8736	0.35								
95	10	46	8736	0.35								
95	10	60	8736	0.35								
95	10	96	8736	0.35								
95	10	155	8736	0.35								
95	10	267	8736	0.35								
95	10	365	8736	0.35								
95	10	372	8736	0.35								
95	10	756	8736	0.35								
95	10	851	8736	0.35								
95	10	882	8736	0.35								
95	11	46	8736	0.35								
95	11	49	8736	0.35								
95	11	75	8736	0.35								
95	11	76	8736	0.35								
95	11	94	8736	0.35								
95	11	151	8736	0.35								
95	11	417	8736	0.35								
95	11	445	8736	0.35								
95	11	1221	8736	0.35								
95	11	1244	8736	0.35								
95	11	1431	8736	0.35								
95	11	1550	8736	0.35								
95	11	2008	8736	0.35								
95	11	2050	8736	0.35								
95	11	2074	8736	0.35								
95	11	2943	8736	0.35								
95	11	4333	8736	0.35								
95	11	4871	8736	0.35								
95	11	4981	8736	0.35								
95	11	5011	8736	0.35								
95	11	5361	8736	0.35								
95	11	5737	8736	0.35								
95	11	6761	8736	0.35								
95	12	2009	8736	0.35								
95	13	57	8736	0.35								
95	13	125	8736	0.35								
95	13	151	8736	0.35								
95	13	224	8736	0.35								
95	13	544	8736	0.35								
95	13	884	8736	0.35								
95	13	2009	8736	0.35								
95	13	3547	8736	0.35								
95	13	4333	8736	0.35								
95	13	4841	8736	0.35								
95	13	4981	8736	0.35								
95	13	5737	8736	0.35								
95	14	46	8736	0.35								
95	14	49	8736	0.35								
95	14	85	8736	0.35								
95	14	320	8736	0.35								
95	14	362	8736	0.35								
95	14	373	8736	0.35								
95	14	1550	8736	0.35								
95	15	49	8736	0.35								
95	15	75	8736	0.35								
95	15	94	8736	0.35								
95	15	225	8736	0.35								
95	15	776	8736	0.35								
95	15	795	8736	0.35								
95	15	1221	8736	0.35								
95	15	2943	8736	0.35								
95	15	3949	8736	0.35								
95	15	5737	8736	0.35								
95	16	4981	8736	0.35								
95	17	46	8736	0.35								
95	17	75	8736	0.35								
95	17	82	8736	0.35								
95	17	92	8736	0.35								
95	17	776	8736	0.35								
95	17	4871	8736	0.35								
95	17	6472	8736	0.35								
95	18	0	8736	0.35								
95	18	26	8736	0.35								
95	18	36	8736	0.35								
95	18	46	8736	0.35								
95	18	52	8736	0.35								
95	18	55	8736	0.35								
95	18	75	8736	0.35								
95	18	94	8736	0.35								
95	18	122	8736	0.35								
95	18	290	8736	0.35								
95	18	321	8736	0.35								
95	18	399	8736	0.35								
95	18	527	8736	0.35								
95	18	756	8736	0.35								
95	18	759	8736	0.35								
95	18	922	8736	0.35								
95	18	1221	8736	0.35								
95	18	1366	8736	0.35								
95	18	2050	8736	0.35								
95	18	2138	8736	0.35								
95	18	2598	8736	0.35								
95	18	5383	8736	0.35								
95	18	6460	8736	0.35								
95	20	46	8736	0.35								
95	21	46	8736	0.35								
95	21	49	8736	0.35								
95	21	351	8736	0.35								
95	21	2066	8736	0.35								
95	22	5	8736	0.35								
95	22	18	8736	0.35								
95	22	46	8736	0.35								
95	22	225	8736	0.35								
95	22	2240	8736	0.35								
95	24	29	8736	0.35								
95	24	30	8736	0.35								
95	24	46	8736	0.35								
95	24	55	8736	0.35								
95	24	734	8736	0.35								
95	24	756	8736	0.35								
95	24	1430	8736	0.35								
95	24	2180	8736	0.35								
95	24	4333	8736	0.35								
95	25	49	8736	0.35								
95	25	75	8736	0.35								
95	25	1390	8736	0.35								
95	25	5737	8736	0.35								
95	27	451	8736	0.35								
95	27	1430	8736	0.35								
95	32	75	8736	0.35								
95	32	84	8736	0.35								
95	32	94	8736	0.35								
95	32	2538	8736	0.35								
95	33	18	8736	0.35								
95	33	151	8736	0.35								
95	33	734	8736	0.35								
95	33	3547	8736	0.35								
95	33	6976	8736	0.35								
95	36	75	8736	0.35								
95	36	224	8736	0.35								
95	36	663	8736	0.35								
95	36	3813	8736	0.35								
95	38	290	8736	0.35								
95	39	46	8736	0.35								
95	39	75	8736	0.35								
95	39	76	8736	0.35								
95	39	151	8736	0.35								
95	39	224	8736	0.35								
95	39	346	8736	0.35								
95	39	634	8736	0.35								
95	39	2125	8736	0.35								
95	39	3813	8736	0.35								
95	39	4981	8736	0.35								
95	39	6525	8736	0.35								
95	41	4	8736	0.35								
95	41	46	8736	0.35								
95	41	49	8736	0.35								
95	41	55	8736	0.35								
95	41	75	8736	0.35								
95	41	96	8736	0.35								
95	41	224	8736	0.35								
95	41	290	8736	0.35								
95	41	384	8736	0.35								
95	41	446	8736	0.35								
95	41	622	8736	0.35								
95	41	1161	8736	0.35								
95	41	1825	8736	0.35								
95	41	2734	8736	0.35								
95	41	3541	8736	0.35								
95	42	46	8736	0.35								
95	43	12	8736	0.35								
95	43	3541	8736	0.35								
95	44	1356	8736	0.35								
95	51	4333	8736	0.35								
95	52	446	8736	0.35								
95	55	1221	8736	0.35								
95	56	76	8736	0.35								
95	65	18	8736	0.35								
95	65	892	8736	0.35								
95	67	756	8736	0.35								
95	70	224	8736	0.35								
95	81	2849	8736	0.35								
95	89	125	8736	0.35								
95	89	151	8736	0.35								
95	89	3547	8736	0.35								
95	89	4086	8736	0.35								
95	99	151	8736	0.35								
95	99	346	8736	0.35								
95	99	753	8736	0.35								
95	99	1431	8736	0.35								
95	99	3547	8736	0.35								
95	99	4981	8736	0.35								
95	108	882	8736	0.35								
95	108	4088	8736	0.35								
95	108	6347	8736	0.35								
95	111	29	8736	0.35								
95	112	5067	8736	0.35								
95	125	46	8736	0.35								
95	128	756	8736	0.35								
95	138	320	8736	0.35								
95	175	75	8736	0.35								
95	192	46	8736	0.35								
95	214	49	8736	0.35								
96	31	30	8736	1								
96	43	543	8736	1								
96	7	753	8736	1								
96	42	2821	8736	1								
96	9	1894	8736	1								
96	24	289	8736	1								
96	33	95	8736	1								
96	0	46	8736	0.95								
96	7	467	8736	0.95								
96	7	164	8736	0.87								
96	13	3373	8736	0.87								
96	24	535	8736	0.87								
96	39	4135	8736	0.87								
96	41	18	8736	0.87								
96	157	753	8736	0.87								
96	9	543	8736	0.8								
96	13	57	8736	0.8								
96	18	753	8736	0.8								
96	18	1567	8736	0.8								
96	87	36	8736	0.8								
96	114	36	8736	0.8								
96	7	1034	8736	0.77								
96	13	276	8736	0.77								
96	15	30	8736	0.77								
96	24	4870	8736	0.77								
96	0	778	8736	0.73								
96	7	3608	8736	0.73								
96	9	4574	8736	0.73								
96	10	177	8736	0.73								
96	13	52	8736	0.73								
96	18	81	8736	0.73								
96	18	119	8736	0.73								
96	39	95	8736	0.73								
96	0	36	8736	0.66								
96	0	85	8736	0.66								
96	7	70	8736	0.66								
96	7	118	8736	0.66								
96	7	277	8736	0.66								
96	7	736	8736	0.66								
96	7	1920	8736	0.66								
96	7	2127	8736	0.66								
96	7	3040	8736	0.66								
96	7	3110	8736	0.66								
96	7	4870	8736	0.66								
96	7	6028	8736	0.66								
96	9	289	8736	0.66								
96	9	2131	8736	0.66								
96	9	3191	8736	0.66								
96	10	155	8736	0.66								
96	10	1046	8736	0.66								
96	10	1435	8736	0.66								
96	11	1	8736	0.66								
96	11	49	8736	0.66								
96	11	52	8736	0.66								
96	11	127	8736	0.66								
96	12	1028	8736	0.66								
96	13	1680	8736	0.66								
96	13	4068	8736	0.66								
96	15	29	8736	0.66								
96	15	95	8736	0.66								
96	15	2967	8736	0.66								
96	17	723	8736	0.66								
96	18	184	8736	0.66								
96	18	305	8736	0.66								
96	18	384	8736	0.66								
96	18	424	8736	0.66								
96	18	1373	8736	0.66								
96	18	1858	8736	0.66								
96	22	129	8736	0.66								
